9.986827196100000000e+15 8.073760248199999511e+36 1.998810000000000004e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.936925823600000000e+15 8.028849012999999602e+36 1.993809999999999869e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.887149435200000000e+15 7.984050263400000084e+36 1.988810000000000036e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.837498030700000000e+15 7.939363999499999429e+36 1.983809999999999901e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.787971610400000000e+15 7.894790221099999514e+36 1.978810000000000069e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.738570174000000000e+15 7.850328928399999642e+36 1.973809999999999934e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.689293721700000000e+15 7.805980121300000162e+36 1.968810000000000101e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.640142253400000000e+15 7.761743799799999893e+36 1.963809999999999966e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.591115769100000000e+15 7.717619963999999667e+36 1.958810000000000133e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.542214268800000000e+15 7.673608613700000182e+36 1.953809999999999998e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.493437752600000000e+15 7.629709749099999559e+36 1.948809999999999863e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.444786220400000000e+15 7.585923370100000508e+36 1.943810000000000031e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.396259672200000000e+15 7.542249476800000320e+36 1.938809999999999896e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.347858108100000000e+15 7.498688069100000524e+36 1.933810000000000063e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.299581528000000000e+15 7.455239146999999939e+36 1.928809999999999928e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.251429931900000000e+15 7.411902710499999745e+36 1.923810000000000095e+39 1.000000000000000000e+00 0.000000000000000000e+00
