1.009964451800000000e+16 8.182024794400000264e+36 1.996490000000000033e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.004912086000000000e+16 8.136553502300000481e+36 1.991489999999999898e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.998723891700000000e+15 8.091196231100000004e+36 1.986490000000000065e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.948453613600000000e+15 8.045952980700000361e+36 1.981489999999999931e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.898310025300000000e+15 8.000823751299999677e+36 1.976490000000000098e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.848293126800000000e+15 7.955808542600000175e+36 1.971489999999999963e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.798402918200000000e+15 7.910907354899999630e+36 1.966490000000000130e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.748639399400000000e+15 7.866120187999999921e+36 1.961489999999999995e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.699002570500000000e+15 7.821447041999999517e+36 1.956489999999999860e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.649492431400000000e+15 7.776887916799999948e+36 1.951490000000000028e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.600108982200000000e+15 7.732442812499999685e+36 1.946489999999999893e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.550852222800000000e+15 7.688111729099999909e+36 1.941490000000000060e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.501722153300000000e+15 7.643894666499999786e+36 1.936489999999999925e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.452718773600000000e+15 7.599791624800000150e+36 1.931490000000000092e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.403842083800000000e+15 7.555802603900000168e+36 1.926489999999999957e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.355092083800000000e+15 7.511927603899999492e+36 1.921490000000000125e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.306468773600000000e+15 7.468166624800000483e+36 1.916489999999999990e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.257972153400000000e+15 7.424519666499999948e+36 1.911489999999999855e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.209602222900000000e+15 7.380986729099999899e+36 1.906490000000000022e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.161358982300000000e+15 7.337567812600000337e+36 1.901489999999999887e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.113242431600000000e+15 7.294262916900000428e+36 1.896490000000000054e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.065252570700000000e+15 7.251072042099999826e+36 1.891489999999999919e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.017389399600000000e+15 7.207995188199999710e+36 1.886490000000000087e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.969652918400000000e+15 7.165032355100000429e+36 1.881489999999999952e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.922043127000000000e+15 7.122183542900000453e+36 1.876490000000000119e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.874560025500000000e+15 7.079448751500000132e+36 1.871489999999999984e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.827203613900000000e+15 7.036827981000000297e+36 1.866489999999999849e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.779973892100000000e+15 6.994321231399999768e+36 1.861490000000000016e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.732870860100000000e+15 6.951928502600000074e+36 1.856489999999999881e+39 1.000000000000000000e+00 0.000000000000000000e+00
