1.031352188800000000e+16 8.371132318399999868e+36 1.995439999999999947e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.026190119000000000e+16 8.324673690400000058e+36 1.990440000000000115e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.021041000100000000e+16 8.278331620400000169e+36 1.985439999999999980e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.015904832100000000e+16 8.232106108400000201e+36 1.980440000000000147e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.010781615000000000e+16 8.185997154400000155e+36 1.975440000000000012e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.005671348800000000e+16 8.140004758499999682e+36 1.970439999999999877e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.000574033500000000e+16 8.094128920499999478e+36 1.965440000000000044e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.954896690400000000e+15 8.048369640600000027e+36 1.960439999999999909e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.904182555000000000e+15 8.002726918700000498e+36 1.955440000000000077e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.853597928400000000e+15 7.957200754799999710e+36 1.950439999999999942e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.803142810800000000e+15 7.911791148999999676e+36 1.945440000000000109e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.752817202100000000e+15 7.866498101199999562e+36 1.940439999999999974e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.702621102300000000e+15 7.821321611299999718e+36 1.935440000000000141e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.652554511400000000e+15 7.776261679499999447e+36 1.930440000000000006e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.602617429500000000e+15 7.731318305799999930e+36 1.925439999999999871e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.552809856400000000e+15 7.686491489999999502e+36 1.920440000000000039e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.503131792200000000e+15 7.641781232299999827e+36 1.915439999999999904e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.453583237000000000e+15 7.597187532600000074e+36 1.910440000000000071e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.404164190700000000e+15 7.552710390900000241e+36 1.905439999999999936e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.354874653300000000e+15 7.508349807200000330e+36 1.900440000000000103e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.305714624700000000e+15 7.464105781500000341e+36 1.895439999999999968e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.256684105200000000e+15 7.419978313899999924e+36 1.890440000000000136e+39 1.000000000000000000e+00 0.000000000000000000e+00
