1.005530049400000000e+16 8.134708927699999799e+36 1.999569999999999942e+39 1.000000000000000000e+00 0.000000000000000000e+00
1.000507605300000000e+16 8.089506930300000060e+36 1.994570000000000109e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.954977356600000000e+15 8.044418103700000171e+36 1.989569999999999974e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.905004405700000000e+15 7.999442447800000480e+36 1.984570000000000142e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.855157200100000000e+15 7.954579962800000291e+36 1.979570000000000007e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.805435739800000000e+15 7.909830648500000301e+36 1.974569999999999872e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.755840024800000000e+15 7.865194505000000160e+36 1.969570000000000039e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.706370055100000000e+15 7.820671532299999870e+36 1.964569999999999904e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.657025830800000000e+15 7.776261730399999429e+36 1.959570000000000072e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.607807351800000000e+15 7.731965099300000019e+36 1.954569999999999937e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.558714618100000000e+15 7.687781639000000460e+36 1.949570000000000104e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.509747629700000000e+15 7.643711349399999918e+36 1.944569999999999969e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.460906386600000000e+15 7.599754230700000058e+36 1.939570000000000136e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.412190888900000000e+15 7.555910282700000397e+36 1.934570000000000001e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.363601136500000000e+15 7.512179505500000586e+36 1.929569999999999866e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.315137129400000000e+15 7.468561899200000277e+36 1.924570000000000034e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.266798867600000000e+15 7.425057463600000166e+36 1.919569999999999899e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.218586351200000000e+15 7.381666198799999905e+36 1.914570000000000066e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.170499580000000000e+15 7.338388104699999842e+36 1.909569999999999931e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.122538554200000000e+15 7.295223181500000461e+36 1.904570000000000098e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.074703273700000000e+15 7.252171429099999751e+36 1.899569999999999963e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.026993738600000000e+15 7.209232847400000419e+36 1.894570000000000131e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.979409948700000000e+15 7.166407436600000589e+36 1.889569999999999996e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.931951904200000000e+15 7.123695196499999776e+36 1.884569999999999861e+39 1.000000000000000000e+00 0.000000000000000000e+00
